Video ID,Title,Views,Likes,Comments,Channel Title,Channel Subscribers,Video Category,Duration,Publish Date,Comment Author,Comment Text,Video Link
pRe6NIL56gg,Data Scientist vs Data Engineer 🔥 Epic Battle of Data Science 01,89152,2890,73,Analytics Vidhya,95900,Education,0:01:00,2023-05-27T12:30:32.000Z,@mittasinfuid5867,"money is the point, why we all are here.",https://www.youtube.com/watch?v=pRe6NIL56gg
pRe6NIL56gg,Data Scientist vs Data Engineer 🔥 Epic Battle of Data Science 01,89152,2890,73,Analytics Vidhya,95900,Education,0:01:00,2023-05-27T12:30:32.000Z,@abhishrutimandal880,And what about a Data Science Engineer,https://www.youtube.com/watch?v=pRe6NIL56gg
pRe6NIL56gg,Data Scientist vs Data Engineer 🔥 Epic Battle of Data Science 01,89152,2890,73,Analytics Vidhya,95900,Education,0:01:00,2023-05-27T12:30:32.000Z,@saurabhagrawal3691,Impressive.,https://www.youtube.com/watch?v=pRe6NIL56gg
LZzq1zSL1bs,Complete Statistics For Data Science In 6 hours By Krish Naik,1212148,24111,641,Krish Naik,1110000,Education,5:28:32,2022-06-19T04:28:36.000Z,@asifsaifali,Is it enough for gate DA?,https://www.youtube.com/watch?v=LZzq1zSL1bs
LZzq1zSL1bs,Complete Statistics For Data Science In 6 hours By Krish Naik,1212148,24111,641,Krish Naik,1110000,Education,5:28:32,2022-06-19T04:28:36.000Z,@rohityadav9896,In 2025 My manager suggested me to watch your video ❤ really ur Best teacher ✅,https://www.youtube.com/watch?v=LZzq1zSL1bs
LZzq1zSL1bs,Complete Statistics For Data Science In 6 hours By Krish Naik,1212148,24111,641,Krish Naik,1110000,Education,5:28:32,2022-06-19T04:28:36.000Z,@jAI0102,"Dude, many mistakes in the explanation part. Wish you revise the video and re-upload it for the greater good of freashers. No disrespect.",https://www.youtube.com/watch?v=LZzq1zSL1bs
LZzq1zSL1bs,Complete Statistics For Data Science In 6 hours By Krish Naik,1212148,24111,641,Krish Naik,1110000,Education,5:28:32,2022-06-19T04:28:36.000Z,@vishalxgaming,42:00:00,https://www.youtube.com/watch?v=LZzq1zSL1bs
LZzq1zSL1bs,Complete Statistics For Data Science In 6 hours By Krish Naik,1212148,24111,641,Krish Naik,1110000,Education,5:28:32,2022-06-19T04:28:36.000Z,@realjarif7856,59:18 20/01/2025,https://www.youtube.com/watch?v=LZzq1zSL1bs
R6u5EBWAssY,"Reality behind data science, machine learning jobs",1895781,80494,586,codebasics,1210000,Education,0:00:53,2022-02-16T12:55:12.000Z,@codebasics,Do you want to learn technology from me? Here are my affordable video courses: https://codebasics.io/?utm_source=pin-comment&utm_medium=yt-h&utm_campaign=pin-comment&utm_id=youtube-hindi,https://www.youtube.com/watch?v=R6u5EBWAssY
R6u5EBWAssY,"Reality behind data science, machine learning jobs",1895781,80494,586,codebasics,1210000,Education,0:00:53,2022-02-16T12:55:12.000Z,@sureshkumarpantla,Yes. The reality of the workplace is different from what we think.,https://www.youtube.com/watch?v=R6u5EBWAssY
R6u5EBWAssY,"Reality behind data science, machine learning jobs",1895781,80494,586,codebasics,1210000,Education,0:00:53,2022-02-16T12:55:12.000Z,@Willie-Phillips,"This video is a great reality check for aspiring data scientists. Also, if anyone is looking to enhance their resume, I came across ResuBot which sounds interesting.",https://www.youtube.com/watch?v=R6u5EBWAssY
R6u5EBWAssY,"Reality behind data science, machine learning jobs",1895781,80494,586,codebasics,1210000,Education,0:00:53,2022-02-16T12:55:12.000Z,@KeithSanchez_410,"The challenges in data science jobs are often overlooked. Thanks for sharing your insights. Also, I've heard that ResuBot can help with resume formatting, which is a big plus.",https://www.youtube.com/watch?v=R6u5EBWAssY
R6u5EBWAssY,"Reality behind data science, machine learning jobs",1895781,80494,586,codebasics,1210000,Education,0:00:53,2022-02-16T12:55:12.000Z,@EugeneRyanChavez,I was looking for a way to spruce up my resume for data science roles and found out about Resubot. It seems like a helpful tool for anyone applying in this field.,https://www.youtube.com/watch?v=R6u5EBWAssY
jdXAUqBdVXk,What does a Data Scientist ACTUALLY Do?,146263,4658,53,Greg Hogg,234000,Education,0:00:33,2023-08-27T12:26:54.000Z,@GregHogg,I offer 1 on 1 tutoring for Data Structures and Analytics! Email me at greg.hogg1@outlook.com - first call is free!,https://www.youtube.com/watch?v=jdXAUqBdVXk
jdXAUqBdVXk,What does a Data Scientist ACTUALLY Do?,146263,4658,53,Greg Hogg,234000,Education,0:00:33,2023-08-27T12:26:54.000Z,@oloristephen2759,very true,https://www.youtube.com/watch?v=jdXAUqBdVXk
jdXAUqBdVXk,What does a Data Scientist ACTUALLY Do?,146263,4658,53,Greg Hogg,234000,Education,0:00:33,2023-08-27T12:26:54.000Z,@IanJohnson-g1y,Wow,https://www.youtube.com/watch?v=jdXAUqBdVXk
jdXAUqBdVXk,What does a Data Scientist ACTUALLY Do?,146263,4658,53,Greg Hogg,234000,Education,0:00:33,2023-08-27T12:26:54.000Z,@MrJ691,You're basically a data analyst,https://www.youtube.com/watch?v=jdXAUqBdVXk
jdXAUqBdVXk,What does a Data Scientist ACTUALLY Do?,146263,4658,53,Greg Hogg,234000,Education,0:00:33,2023-08-27T12:26:54.000Z,@NagendraLama-s4q,"Hello Greg sir, thank you for your youtube videos. Moreover, I want to ask whether buying M4max apple with 128 gb laptop for machine learning, AI and Data science  or buy M4 max with 36 gb and use cloud for higher data computation. It would be our pleasure to have on best laptop idea for these categories.",https://www.youtube.com/watch?v=jdXAUqBdVXk
FsSrzmRawUg,Intro to Data Science: What is Data Science?,107454,1546,39,Steve Brunton,398000,Science & Technology,0:08:15,2019-06-06T05:19:06.000Z,@thesalsalady5717,"Plot twist: he can only write backwards 

Jk thanks for the content I’m looking to change my career from localization qa to data science",https://www.youtube.com/watch?v=FsSrzmRawUg
FsSrzmRawUg,Intro to Data Science: What is Data Science?,107454,1546,39,Steve Brunton,398000,Science & Technology,0:08:15,2019-06-06T05:19:06.000Z,@ابوسالم-ذ9د,Should i be good in Mathematics to be Data scientist ?,https://www.youtube.com/watch?v=FsSrzmRawUg
FsSrzmRawUg,Intro to Data Science: What is Data Science?,107454,1546,39,Steve Brunton,398000,Science & Technology,0:08:15,2019-06-06T05:19:06.000Z,@bacquegou3569,"I loved this so much, as a student, it helped me get SO MUCH insight about the significance of the different aspects of data science in such a short video ❤",https://www.youtube.com/watch?v=FsSrzmRawUg
FsSrzmRawUg,Intro to Data Science: What is Data Science?,107454,1546,39,Steve Brunton,398000,Science & Technology,0:08:15,2019-06-06T05:19:06.000Z,@Asadali-c3x9l,3:34 😢,https://www.youtube.com/watch?v=FsSrzmRawUg
FsSrzmRawUg,Intro to Data Science: What is Data Science?,107454,1546,39,Steve Brunton,398000,Science & Technology,0:08:15,2019-06-06T05:19:06.000Z,@thomasjefferson6225,"Data science is usually involving solutions to inverse problems using some sort of regualarization that projects various elements into the compliment of the null space of the operator.

One sentence explanation that most people probably wont get.",https://www.youtube.com/watch?v=FsSrzmRawUg
zB0Ap_SlVao,Future of data science jobs,177924,8732,113,codebasics,1210000,Education,0:00:50,2022-05-05T15:30:10.000Z,@codebasics,Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.,https://www.youtube.com/watch?v=zB0Ap_SlVao
zB0Ap_SlVao,Future of data science jobs,177924,8732,113,codebasics,1210000,Education,0:00:50,2022-05-05T15:30:10.000Z,@fazdatasciencetechcodingml5662,Thanks,https://www.youtube.com/watch?v=zB0Ap_SlVao
zB0Ap_SlVao,Future of data science jobs,177924,8732,113,codebasics,1210000,Education,0:00:50,2022-05-05T15:30:10.000Z,@Thinkersmust,Shree radha shree krishna shree radha shree krishna shriradhavallabshriharivansh jai maa durga jai gyatri mata ji ki jai ho om namah shivay❤❤❤❤❤,https://www.youtube.com/watch?v=zB0Ap_SlVao
zB0Ap_SlVao,Future of data science jobs,177924,8732,113,codebasics,1210000,Education,0:00:50,2022-05-05T15:30:10.000Z,@amjad2798,Demand is becoming less and Supply for Data jobs is becoming more because of layoffs and business process optimisations.,https://www.youtube.com/watch?v=zB0Ap_SlVao
zB0Ap_SlVao,Future of data science jobs,177924,8732,113,codebasics,1210000,Education,0:00:50,2022-05-05T15:30:10.000Z,@GrayCatPI,Data science is evolving rapidly. What are the most critical skills data scientists should focus on to stay relevant in the future job market?,https://www.youtube.com/watch?v=zB0Ap_SlVao
umI0DpJEqPE,What Does a Data Scientist Actually Do?,182518,1888,48,365 Data Science,334000,Education,0:06:40,2022-10-18T14:30:22.000Z,@365DataScience,🚀Sign up for Our Complete Data Science Training with 57% OFF: https://bit.ly/3sGBk7a,https://www.youtube.com/watch?v=umI0DpJEqPE
umI0DpJEqPE,What Does a Data Scientist Actually Do?,182518,1888,48,365 Data Science,334000,Education,0:06:40,2022-10-18T14:30:22.000Z,@Ppman-d2o,Sounds absolutely boring to me,https://www.youtube.com/watch?v=umI0DpJEqPE
umI0DpJEqPE,What Does a Data Scientist Actually Do?,182518,1888,48,365 Data Science,334000,Education,0:06:40,2022-10-18T14:30:22.000Z,@user-zh4sv1oj4b,I will be a Data Scientist,https://www.youtube.com/watch?v=umI0DpJEqPE
umI0DpJEqPE,What Does a Data Scientist Actually Do?,182518,1888,48,365 Data Science,334000,Education,0:06:40,2022-10-18T14:30:22.000Z,@georgeK9000,"after this, will  Greta get fired ?",https://www.youtube.com/watch?v=umI0DpJEqPE
umI0DpJEqPE,What Does a Data Scientist Actually Do?,182518,1888,48,365 Data Science,334000,Education,0:06:40,2022-10-18T14:30:22.000Z,@juanchorw,So… she made mkt’s team job,https://www.youtube.com/watch?v=umI0DpJEqPE
Vfo5le26IhY,Statistics for Data Science | Probability and Statistics | Statistics Tutorial | Ph.D. (Stanford),1935645,44248,849,Great Learning,924000,Education,7:12:51,2019-12-20T07:17:27.000Z,@greatlearning,"Register and and get free Certificate for the course: https://glacad.me/3kcgi7T
🔹 Topics Covered:
 Introduction - 00:00:00
1. Statistics vs Machine Learning - 00:02:22
2. Types of Statistics [Descriptive, Prescriptive and Predictive - 00:09:05
3. Types of Data - 1:50:45
4. Correlation – 2:46:02
5. Covariance – 2:52:33
6. Introduction to Probability – 4:26:55
7. Conditional Probability with Baye’s Theorem – 5:24:00
8. Binomial Distribution – 6:17:01
9. Poisson Distribution – 6:36:02",https://www.youtube.com/watch?v=Vfo5le26IhY
Vfo5le26IhY,Statistics for Data Science | Probability and Statistics | Statistics Tutorial | Ph.D. (Stanford),1935645,44248,849,Great Learning,924000,Education,7:12:51,2019-12-20T07:17:27.000Z,@AvinashPandey-h1h,Hey can we get the same data sets for practice using which  the Professor has taught here??,https://www.youtube.com/watch?v=Vfo5le26IhY
Vfo5le26IhY,Statistics for Data Science | Probability and Statistics | Statistics Tutorial | Ph.D. (Stanford),1935645,44248,849,Great Learning,924000,Education,7:12:51,2019-12-20T07:17:27.000Z,@teamindiat20wc68,Guys does he teach in the ML&AI PGP? Just curious,https://www.youtube.com/watch?v=Vfo5le26IhY
Vfo5le26IhY,Statistics for Data Science | Probability and Statistics | Statistics Tutorial | Ph.D. (Stanford),1935645,44248,849,Great Learning,924000,Education,7:12:51,2019-12-20T07:17:27.000Z,@arkabhowmik2981,where to get csv file?,https://www.youtube.com/watch?v=Vfo5le26IhY
Vfo5le26IhY,Statistics for Data Science | Probability and Statistics | Statistics Tutorial | Ph.D. (Stanford),1935645,44248,849,Great Learning,924000,Education,7:12:51,2019-12-20T07:17:27.000Z,@Yash-f2m,why you pushing same jy notebook every 3 min?,https://www.youtube.com/watch?v=Vfo5le26IhY
325qP7zRCyI,Data Scientist vs. AI Engineer,79069,3395,39,codebasics,1210000,Education,0:00:41,2024-05-21T12:30:03.000Z,@vsaihruthikreddy7127,"AI Engineer≠ Data Scientist + Software Engineer

AI Engineer = Data Scientist + AI Training

Software Engineering ≠ AI Training",https://www.youtube.com/watch?v=325qP7zRCyI
325qP7zRCyI,Data Scientist vs. AI Engineer,79069,3395,39,codebasics,1210000,Education,0:00:41,2024-05-21T12:30:03.000Z,@debojitmandal8670,I disgaree with you atleast in maang thatd not the case,https://www.youtube.com/watch?v=325qP7zRCyI
325qP7zRCyI,Data Scientist vs. AI Engineer,79069,3395,39,codebasics,1210000,Education,0:00:41,2024-05-21T12:30:03.000Z,@SunilDhiman-xz7qs,Best explanation 👌,https://www.youtube.com/watch?v=325qP7zRCyI
325qP7zRCyI,Data Scientist vs. AI Engineer,79069,3395,39,codebasics,1210000,Education,0:00:41,2024-05-21T12:30:03.000Z,@aqz5905,"If someone doesn’t like math and love software engineering and coding, what should they choose in AI ?",https://www.youtube.com/watch?v=325qP7zRCyI
325qP7zRCyI,Data Scientist vs. AI Engineer,79069,3395,39,codebasics,1210000,Education,0:00:41,2024-05-21T12:30:03.000Z,@VikashSingh-cp6yg,Which university is best with practical approach.,https://www.youtube.com/watch?v=325qP7zRCyI
ua-CiDNNj30,Learn Data Science Tutorial - Full Course for Beginners,3737407,79026,1219,freeCodeCamp.org,10400000,Education,5:52:09,2019-05-30T12:48:19.000Z,@BoqKessak,Who doesn't care about my comment?,https://www.youtube.com/watch?v=ua-CiDNNj30
ua-CiDNNj30,Learn Data Science Tutorial - Full Course for Beginners,3737407,79026,1219,freeCodeCamp.org,10400000,Education,5:52:09,2019-05-30T12:48:19.000Z,@alexmeyburgh9668,Who is watching in 2025🎉,https://www.youtube.com/watch?v=ua-CiDNNj30
ua-CiDNNj30,Learn Data Science Tutorial - Full Course for Beginners,3737407,79026,1219,freeCodeCamp.org,10400000,Education,5:52:09,2019-05-30T12:48:19.000Z,@yahyeabdukadirabdullahi3777,who is watching in 2025,https://www.youtube.com/watch?v=ua-CiDNNj30
ua-CiDNNj30,Learn Data Science Tutorial - Full Course for Beginners,3737407,79026,1219,freeCodeCamp.org,10400000,Education,5:52:09,2019-05-30T12:48:19.000Z,@futuristic-dl3bi,15:00,https://www.youtube.com/watch?v=ua-CiDNNj30
ua-CiDNNj30,Learn Data Science Tutorial - Full Course for Beginners,3737407,79026,1219,freeCodeCamp.org,10400000,Education,5:52:09,2019-05-30T12:48:19.000Z,@J3uma,This is well covered. First time I have watched a tutorial and finished understanding most parts. Brilliant presentation. Addicted to the teacher presenting ❤❤,https://www.youtube.com/watch?v=ua-CiDNNj30
8N-_ETcw2sE,What Does Data Scientist Actually do?,68318,2007,13,Jay Feng,52000,Science & Technology,0:00:36,2023-05-15T15:20:38.000Z,@fazdatasciencetechcodingml5662,TRUE,https://www.youtube.com/watch?v=8N-_ETcw2sE
8N-_ETcw2sE,What Does Data Scientist Actually do?,68318,2007,13,Jay Feng,52000,Science & Technology,0:00:36,2023-05-15T15:20:38.000Z,@Abcdefg-l4h7j,❤❤❤,https://www.youtube.com/watch?v=8N-_ETcw2sE
8N-_ETcw2sE,What Does Data Scientist Actually do?,68318,2007,13,Jay Feng,52000,Science & Technology,0:00:36,2023-05-15T15:20:38.000Z,@sourcevolttech597,Ur answer is as curious  as my question,https://www.youtube.com/watch?v=8N-_ETcw2sE
8N-_ETcw2sE,What Does Data Scientist Actually do?,68318,2007,13,Jay Feng,52000,Science & Technology,0:00:36,2023-05-15T15:20:38.000Z,@darylhopkins9796,So what is a data scientist again?,https://www.youtube.com/watch?v=8N-_ETcw2sE
8N-_ETcw2sE,What Does Data Scientist Actually do?,68318,2007,13,Jay Feng,52000,Science & Technology,0:00:36,2023-05-15T15:20:38.000Z,@subza9592,Is being a data scientist difficult or easy with practice of the trade,https://www.youtube.com/watch?v=8N-_ETcw2sE
